code,board,first,last,ok_static,exclude_reason
300164,chinext,2011-01-13,2026-09-22,False,r1_loss
300165,chinext,2011-01-25,2026-09-22,False,r1_loss
300166,chinext,2011-01-25,2026-09-22,False,r1_loss
300167,chinext,2011-01-25,2026-09-22,False,r1_loss+r2_st
300168,chinext,2011-01-25,2026-09-22,False,r1_loss
300169,chinext,2011-01-25,2026-09-22,True,
300170,chinext,2011-02-09,2026-09-22,True,
300171,chinext,2011-02-09,2026-09-22,True,
300172,chinext,2011-02-09,2026-09-22,True,
300173,chinext,2011-02-09,2026-09-22,False,r1_loss+r2_st
300174,chinext,2011-02-09,2026-09-22,True,
300175,chinext,2011-02-15,2026-09-22,False,r1_loss
300176,chinext,2011-02-15,2026-09-22,True,
300177,chinext,2011-02-15,2026-09-22,False,r1_loss
300179,chinext,2011-02-15,2026-09-22,True,
300180,chinext,2011-02-22,2026-09-22,True,
300181,chinext,2011-02-22,2026-09-22,True,
300182,chinext,2011-02-22,2026-09-22,True,
300183,chinext,2011-02-22,2026-09-22,False,r1_loss
300184,chinext,2011-02-22,2026-09-22,True,
300185,chinext,2011-03-08,2026-09-22,True,
300187,chinext,2011-03-08,2026-09-22,True,
300188,chinext,2011-03-16,2026-09-22,False,r1_loss
300189,chinext,2011-03-16,2026-09-22,True,
300190,chinext,2011-03-16,2026-09-22,False,r1_loss
300191,chinext,2011-03-16,2026-09-22,True,
300192,chinext,2011-03-22,2026-09-22,True,
300193,chinext,2011-03-22,2026-09-22,True,
300194,chinext,2011-03-22,2026-09-22,True,
300195,chinext,2011-03-29,2026-09-22,True,
300196,chinext,2011-03-29,2026-09-22,True,
300197,chinext,2011-03-29,2026-09-22,False,r1_loss
300198,chinext,2011-04-07,2026-09-22,False,r1_loss+r2_st
300199,chinext,2011-04-07,2026-09-22,True,
300200,chinext,2011-04-07,2026-09-22,True,
300201,chinext,2011-04-07,2026-09-22,True,
300203,chinext,2011-04-15,2026-09-22,False,r1_loss
300204,chinext,2011-04-15,2026-09-22,False,r1_loss
300205,chinext,2011-04-21,2026-09-22,False,r1_loss+r2_st
300206,chinext,2011-04-21,2026-09-22,True,
300207,chinext,2011-04-21,2026-09-22,True,
300209,chinext,2011-04-26,2026-09-22,False,r1_loss
300210,chinext,2011-04-26,2026-09-22,False,r1_loss
300211,chinext,2011-05-05,2026-09-22,False,r1_loss+r2_st
300212,chinext,2011-05-05,2026-09-22,False,r1_loss+r2_st
300213,chinext,2011-05-05,2026-09-22,False,r1_loss
300214,chinext,2011-05-11,2026-09-22,False,r1_loss
300215,chinext,2011-05-11,2026-09-22,True,
300217,chinext,2011-05-18,2026-09-22,True,
300218,chinext,2011-05-18,2026-09-22,True,
300219,chinext,2011-05-18,2026-09-22,True,
300220,chinext,2011-05-25,2026-09-22,False,r1_loss
300221,chinext,2011-05-25,2026-09-22,True,
300222,chinext,2011-05-25,2026-09-22,True,
300223,chinext,2011-05-31,2026-09-22,True,
300224,chinext,2011-05-31,2026-09-22,True,
300225,chinext,2011-05-31,2026-09-22,True,
300226,chinext,2011-06-08,2026-09-22,True,
300227,chinext,2011-06-08,2026-09-22,False,r1_loss
300228,chinext,2011-06-08,2026-09-22,True,
300229,chinext,2011-06-16,2026-09-22,False,r1_loss
300230,chinext,2011-06-16,2026-09-22,True,
300231,chinext,2011-06-16,2026-09-22,True,
300232,chinext,2011-06-22,2026-09-22,False,r1_loss
300233,chinext,2011-06-22,2026-09-22,True,
300234,chinext,2011-06-22,2026-09-22,False,r1_loss
300235,chinext,2011-06-29,2026-09-22,True,
300236,chinext,2011-06-29,2026-09-22,True,
300237,chinext,2011-06-29,2026-09-22,False,r1_loss+r2_st
300238,chinext,2011-07-06,2026-09-22,True,
300239,chinext,2011-07-06,2026-09-22,True,
300240,chinext,2011-07-06,2026-09-22,True,
300241,chinext,2011-07-12,2026-09-22,True,
300242,chinext,2011-07-12,2026-09-22,False,r1_loss
300243,chinext,2011-07-12,2026-09-22,True,
300244,chinext,2011-07-19,2026-09-22,True,
300245,chinext,2011-07-19,2026-09-22,False,r1_loss+r2_st
300246,chinext,2011-07-19,2026-09-22,False,r1_loss
300247,chinext,2011-07-29,2026-09-22,True,
300248,chinext,2011-07-29,2026-09-22,True,
300249,chinext,2011-08-03,2026-09-22,True,
300250,chinext,2011-08-03,2026-09-22,True,
300251,chinext,2011-08-03,2026-09-22,False,r1_loss
300252,chinext,2011-08-18,2026-09-22,True,
300253,chinext,2011-08-18,2026-09-22,False,r1_loss
300254,chinext,2011-08-19,2026-09-22,True,
300255,chinext,2011-08-19,2026-09-22,False,r1_loss
300256,chinext,2011-08-19,2026-09-22,False,r1_loss
300257,chinext,2011-08-19,2026-09-22,True,
300258,chinext,2011-08-26,2026-09-22,True,
300259,chinext,2011-08-31,2026-09-22,True,
300260,chinext,2011-09-06,2026-09-22,True,
300261,chinext,2011-09-06,2026-09-22,False,r1_loss
300263,chinext,2011-09-16,2026-09-22,True,
300264,chinext,2011-09-16,2026-09-22,False,r1_loss
300265,chinext,2011-09-16,2026-09-22,False,r1_loss
300266,chinext,2011-09-27,2026-09-22,False,r1_loss
300267,chinext,2011-09-27,2026-09-22,False,r1_loss
300268,chinext,2011-09-27,2026-09-22,False,r1_loss
300269,chinext,2011-10-12,2026-09-22,False,r1_loss
300270,chinext,2011-10-12,2026-09-22,False,r1_loss
300271,chinext,2011-10-26,2026-09-22,False,r1_loss
300272,chinext,2011-11-02,2026-09-22,True,
300274,chinext,2011-11-02,2026-09-22,True,
300275,chinext,2011-11-02,2026-09-22,True,
300276,chinext,2011-11-15,2026-09-22,False,r1_loss
300277,chinext,2011-11-23,2026-09-22,True,
300278,chinext,2011-12-16,2026-09-22,False,r1_loss
300279,chinext,2011-12-29,2026-09-22,True,
300281,chinext,2011-12-29,2026-09-22,False,r1_loss
300283,chinext,2012-01-10,2026-09-22,True,
300284,chinext,2012-01-10,2026-09-22,True,
300285,chinext,2012-01-13,2026-09-22,True,
300286,chinext,2012-01-13,2026-09-22,True,
300287,chinext,2012-02-01,2026-09-22,False,r1_loss
300288,chinext,2012-02-16,2026-09-22,False,r1_loss
300289,chinext,2012-02-16,2026-09-22,False,r1_loss
300290,chinext,2012-02-16,2026-09-22,False,r1_loss+r2_st
300291,chinext,2012-02-09,2026-09-22,False,r1_loss
300292,chinext,2012-02-29,2026-09-22,True,
300293,chinext,2012-03-08,2026-09-22,False,r1_loss
300294,chinext,2012-03-08,2026-09-22,False,r1_loss
300295,chinext,2012-03-15,2026-09-22,False,r1_loss+r2_st
300296,chinext,2012-03-15,2026-09-22,True,
300298,chinext,2012-03-19,2026-09-22,True,
300299,chinext,2012-03-19,2026-09-22,False,r1_loss
300300,chinext,2012-03-19,2026-09-22,True,
300301,chinext,2012-03-21,2026-09-22,False,r1_loss+r2_st
300302,chinext,2012-03-21,2026-09-22,False,r1_loss
300303,chinext,2012-03-19,2026-09-22,True,
300304,chinext,2012-03-21,2026-09-22,True,
300305,chinext,2012-03-29,2026-09-22,False,r1_loss
300306,chinext,2012-03-29,2026-09-22,True,
300307,chinext,2012-03-29,2026-09-22,True,
300308,chinext,2012-04-10,2026-09-22,True,
300310,chinext,2012-04-25,2026-09-22,True,
300311,chinext,2012-04-25,2026-09-22,True,
300313,chinext,2012-04-25,2026-09-22,False,r1_loss
300314,chinext,2012-05-08,2026-09-22,True,
300315,chinext,2012-05-11,2026-09-22,False,r1_loss
300316,chinext,2012-05-11,2026-09-22,True,
300317,chinext,2012-05-11,2026-09-22,False,r1_loss
300318,chinext,2012-05-23,2026-09-22,False,r1_loss
300319,chinext,2012-05-23,2026-09-22,True,
300320,chinext,2012-06-01,2026-09-22,True,
300321,chinext,2012-05-23,2026-09-22,True,
300322,chinext,2012-06-08,2026-09-22,True,
300323,chinext,2012-06-01,2026-09-22,False,r1_loss
300324,chinext,2012-06-08,2026-09-22,False,r1_loss
300326,chinext,2012-06-13,2026-09-22,False,r2_st
300327,chinext,2012-06-13,2026-09-22,True,
300328,chinext,2012-06-19,2026-09-22,False,r1_loss
300329,chinext,2012-06-19,2026-09-22,False,r1_loss
300331,chinext,2012-06-28,2026-09-22,False,r1_loss
300332,chinext,2012-06-28,2026-09-22,False,r1_loss
300333,chinext,2012-06-28,2026-09-22,False,r1_loss
300334,chinext,2012-07-05,2026-09-22,False,r1_loss
300335,chinext,2012-07-10,2026-09-22,True,
300337,chinext,2012-07-18,2026-09-22,True,
300338,chinext,2012-07-26,2026-09-22,False,r1_loss+r2_st
300339,chinext,2012-07-18,2026-09-22,True,
300340,chinext,2012-07-26,2026-09-22,False,r1_loss
300341,chinext,2012-07-26,2026-09-22,True,
300342,chinext,2012-07-26,2026-09-22,True,
300343,chinext,2012-08-01,2026-09-22,True,
300345,chinext,2012-08-01,2026-09-22,False,r1_loss
300346,chinext,2012-08-07,2026-09-22,True,
300347,chinext,2012-08-17,2026-09-22,True,
300348,chinext,2012-08-17,2026-09-22,False,r1_loss
300349,chinext,2012-08-17,2026-09-22,True,
300350,chinext,2012-08-21,2026-09-22,False,r1_loss
300351,chinext,2012-09-20,2026-09-22,False,r1_loss
300352,chinext,2012-09-12,2026-09-22,False,r1_loss+r2_st
300353,chinext,2012-09-27,2026-09-22,True,
300354,chinext,2012-09-20,2026-09-22,True,
300355,chinext,2012-09-27,2026-09-22,False,r1_loss
300357,chinext,2014-01-21,2026-09-22,True,
300358,chinext,2014-01-21,2026-09-22,True,
300359,chinext,2014-01-21,2026-09-22,False,r1_loss
300360,chinext,2014-01-21,2026-09-22,True,
300363,chinext,2014-01-29,2026-09-22,False,r1_loss
300364,chinext,2015-01-21,2026-09-22,False,r1_loss
300365,chinext,2014-01-23,2026-09-22,False,r1_loss
300366,chinext,2014-01-27,2026-09-22,False,r1_loss+r2_st
300368,chinext,2014-01-23,2026-09-22,False,r1_loss
300369,chinext,2014-01-29,2026-09-22,False,r1_loss
300370,chinext,2014-01-23,2026-09-22,False,r1_loss
300371,chinext,2014-01-23,2026-09-22,True,
300373,chinext,2014-01-23,2026-09-22,True,
300374,chinext,2015-03-19,2026-09-22,False,r1_loss
300375,chinext,2014-01-27,2026-09-22,False,r1_loss
300376,chinext,2014-01-27,2026-09-22,False,r1_loss
300377,chinext,2014-01-27,2026-09-22,False,r1_loss
300378,chinext,2014-01-27,2026-09-22,True,
300380,chinext,2014-01-28,2026-09-22,True,
300381,chinext,2014-01-28,2026-09-22,False,r1_loss
300382,chinext,2014-01-29,2026-09-22,False,r1_loss
300383,chinext,2014-01-29,2026-09-22,False,r1_loss
300384,chinext,2014-08-01,2026-09-22,True,
300385,chinext,2014-06-26,2026-09-22,False,r1_loss+r2_st
300386,chinext,2014-06-26,2026-09-22,False,r1_loss
300387,chinext,2014-07-02,2026-09-22,True,
300388,chinext,2014-08-01,2026-09-22,True,
300389,chinext,2014-08-01,2026-09-22,True,
300390,chinext,2014-07-31,2026-09-22,True,
300393,chinext,2014-09-12,2026-09-22,False,r1_loss
300394,chinext,2015-02-17,2026-09-22,True,
300395,chinext,2014-09-10,2026-09-22,True,
300396,chinext,2014-09-10,2026-09-22,False,r1_loss+r2_st
300397,chinext,2014-09-10,2026-09-22,False,r1_loss
300398,chinext,2014-10-09,2026-09-22,True,
300399,chinext,2014-10-09,2026-09-22,False,r1_loss
300400,chinext,2014-10-10,2026-09-22,True,
300401,chinext,2014-10-09,2026-09-22,True,
300402,chinext,2014-10-10,2026-09-22,True,
300403,chinext,2014-10-30,2026-09-22,True,
300404,chinext,2015-04-24,2026-09-22,True,
300405,chinext,2014-10-30,2026-09-22,False,r1_loss
300406,chinext,2014-10-30,2026-09-22,True,
300407,chinext,2014-12-03,2026-09-22,True,
300408,chinext,2014-12-03,2026-09-22,True,
300409,chinext,2014-12-03,2026-09-22,True,
300410,chinext,2014-12-31,2026-09-22,True,
300411,chinext,2014-12-31,2026-09-22,True,
300412,chinext,2014-12-31,2026-09-22,True,
300413,chinext,2015-01-21,2026-09-22,True,
300414,chinext,2015-05-13,2026-09-22,True,
300415,chinext,2015-01-23,2026-09-22,True,
300416,chinext,2015-01-22,2026-09-22,True,
300417,chinext,2015-01-23,2026-09-22,False,r1_loss
300418,chinext,2015-01-21,2026-09-22,False,r1_loss
300419,chinext,2015-01-22,2026-09-22,False,r1_loss+r2_st
300420,chinext,2015-02-17,2026-09-22,True,
300421,chinext,2015-02-17,2026-09-22,True,
300422,chinext,2015-02-17,2026-09-22,False,r1_loss
300423,chinext,2015-02-17,2026-09-22,False,r1_loss
300424,chinext,2015-04-22,2026-09-22,False,r1_loss
300425,chinext,2015-02-16,2026-09-22,True,
300426,chinext,2015-02-17,2026-09-22,False,r1_loss
300427,chinext,2015-02-17,2026-09-22,False,r1_loss
300428,chinext,2015-03-19,2026-09-22,True,
300429,chinext,2015-03-24,2026-09-22,False,r1_loss
300430,chinext,2015-03-19,2026-09-22,False,r1_loss+r2_st
300432,chinext,2015-03-19,2026-09-22,True,
300433,chinext,2015-03-18,2026-09-22,True,
300434,chinext,2015-04-24,2026-09-22,True,
300435,chinext,2015-03-26,2026-09-22,True,
300436,chinext,2015-04-22,2026-09-22,False,r1_loss
300437,chinext,2015-04-23,2026-09-22,False,r1_loss
300438,chinext,2015-04-24,2026-09-22,True,
300439,chinext,2015-04-22,2026-09-22,True,
300440,chinext,2015-04-23,2026-09-22,True,
300441,chinext,2015-04-23,2026-09-22,True,
300442,chinext,2015-04-24,2026-09-22,True,
300443,chinext,2015-04-22,2026-09-22,True,
300444,chinext,2015-04-23,2026-09-22,True,
300445,chinext,2015-04-24,2026-09-22,True,
300446,chinext,2015-04-23,2026-09-22,True,
300447,chinext,2015-04-22,2026-09-22,True,
300448,chinext,2015-04-24,2026-09-22,False,r1_loss
300449,chinext,2015-04-22,2026-09-22,False,r1_loss
300450,chinext,2015-05-18,2026-09-22,True,
300451,chinext,2015-05-14,2026-09-22,False,r1_loss
300452,chinext,2015-05-15,2026-09-22,True,
300453,chinext,2015-05-15,2026-09-22,True,
300454,chinext,2018-05-16,2026-09-22,True,
300455,chinext,2015-05-15,2026-09-22,False,r1_loss
300456,chinext,2015-05-14,2026-09-22,True,
300457,chinext,2015-05-14,2026-09-22,True,
300458,chinext,2015-05-15,2026-09-22,True,
300459,chinext,2015-05-15,2026-09-22,False,r1_loss
300460,chinext,2015-05-15,2026-09-22,False,r1_loss+r2_st
300461,chinext,2015-05-19,2026-09-22,True,
300462,chinext,2015-05-27,2026-09-22,False,r1_loss+r2_st
300463,chinext,2015-05-28,2026-09-22,False,r1_loss
300464,chinext,2015-06-10,2026-09-22,True,
300465,chinext,2015-05-28,2026-09-22,True,
300466,chinext,2015-05-28,2026-09-22,False,r1_loss
300467,chinext,2015-05-27,2026-09-22,True,
300468,chinext,2015-05-27,2026-09-22,True,
300469,chinext,2015-06-11,2026-09-22,False,r1_loss
300470,chinext,2015-06-12,2026-09-22,True,
300471,chinext,2015-06-11,2026-09-22,True,
300472,chinext,2015-06-11,2026-09-22,False,r1_loss+r2_st
300473,chinext,2015-06-12,2026-09-22,True,
300474,chinext,2016-03-31,2026-09-22,False,r1_loss
300475,chinext,2015-06-10,2026-09-22,True,
300476,chinext,2015-06-11,2026-09-22,True,
300477,chinext,2015-06-10,2026-09-22,False,r1_loss+r2_st
300478,chinext,2015-06-10,2026-09-22,False,r1_loss
300479,chinext,2015-06-12,2026-09-22,True,
300480,chinext,2015-07-02,2026-09-22,True,
300481,chinext,2015-06-30,2026-09-22,True,
300482,chinext,2015-06-30,2026-09-22,False,r1_loss
300483,chinext,2015-06-30,2026-09-22,True,
300484,chinext,2016-03-22,2026-09-22,True,
300485,chinext,2015-06-26,2026-09-22,False,r1_loss
300486,chinext,2015-06-30,2026-09-22,True,
300487,chinext,2015-07-02,2026-09-22,True,
300488,chinext,2015-07-01,2026-09-22,True,
300489,chinext,2015-07-01,2026-09-22,False,r1_loss
300490,chinext,2015-12-31,2026-09-22,False,r1_loss
300491,chinext,2015-12-31,2026-09-22,True,
300492,chinext,2015-12-23,2026-09-22,True,
300493,chinext,2015-12-10,2026-09-22,True,
300494,chinext,2015-12-31,2026-09-22,False,r1_loss
300496,chinext,2015-12-10,2026-09-22,True,
300497,chinext,2015-12-22,2026-09-22,False,r1_loss
300498,chinext,2015-11-02,2026-09-22,False,r1_loss
300499,chinext,2016-02-02,2026-09-22,True,
300500,chinext,2016-02-04,2026-09-22,False,r1_loss
300501,chinext,2016-02-04,2026-09-22,False,r1_loss
300502,chinext,2016-03-03,2026-09-22,True,
300503,chinext,2016-03-09,2026-09-22,True,
300504,chinext,2018-03-30,2026-09-22,False,r1_loss
300505,chinext,2016-03-15,2026-09-22,True,
300506,chinext,2016-03-24,2026-09-22,False,r1_loss
300507,chinext,2016-04-29,2026-09-22,True,
300508,chinext,2016-04-19,2026-09-22,True,
300509,chinext,2016-04-25,2026-09-22,True,
300510,chinext,2016-05-06,2026-09-22,False,r1_loss
300511,chinext,2016-05-04,2026-09-22,True,
300512,chinext,2016-05-26,2026-09-22,True,
300513,chinext,2016-05-30,2026-09-22,False,r1_loss
300514,chinext,2017-04-26,2026-09-22,False,r1_loss
300515,chinext,2016-06-08,2026-09-22,True,
300516,chinext,2016-06-02,2026-09-22,True,
300517,chinext,2016-07-19,2026-09-22,False,r1_loss
300518,chinext,2016-06-24,2026-09-22,False,r1_loss
300519,chinext,2016-06-24,2026-09-22,True,
300520,chinext,2016-07-08,2026-09-22,False,r1_loss
300521,chinext,2016-07-05,2026-09-22,False,r1_loss
300522,chinext,2016-07-05,2026-09-22,True,
300523,chinext,2016-07-26,2026-09-22,False,r1_loss
300525,chinext,2016-07-26,2026-09-22,True,
300527,chinext,2016-08-05,2026-09-22,False,r2_st
300528,chinext,2016-08-08,2026-09-22,False,r1_loss
300529,chinext,2016-08-02,2026-09-22,True,
300530,chinext,2016-08-09,2026-09-22,False,r1_loss
300531,chinext,2016-08-09,2026-09-22,True,
300532,chinext,2016-08-18,2026-09-22,True,
300533,chinext,2016-08-18,2026-09-22,True,
300534,chinext,2016-09-13,2026-09-22,True,
300535,chinext,2016-08-12,2026-09-22,True,
300536,chinext,2016-09-20,2026-09-22,False,r1_loss
300537,chinext,2016-08-30,2026-09-22,True,
300538,chinext,2016-08-26,2026-09-22,False,r1_loss
300539,chinext,2016-08-30,2026-09-22,True,
300540,chinext,2016-08-23,2026-09-22,True,
300541,chinext,2016-09-13,2026-09-22,True,
300542,chinext,2016-09-20,2026-09-22,False,r1_loss
300543,chinext,2016-09-08,2026-09-22,False,r1_loss
300545,chinext,2016-09-28,2026-09-22,True,
300546,chinext,2016-09-28,2026-09-22,True,
300547,chinext,2016-09-30,2026-09-22,True,
300548,chinext,2016-10-12,2026-09-22,True,
300549,chinext,2016-09-30,2026-09-22,True,
300550,chinext,2016-10-18,2026-09-22,True,
300551,chinext,2016-10-18,2026-09-22,False,r1_loss
300552,chinext,2016-10-21,2026-09-22,False,r1_loss
300553,chinext,2016-10-21,2026-09-22,False,r1_loss
300554,chinext,2017-04-21,2026-09-22,False,r1_loss
300555,chinext,2016-10-18,2026-09-22,False,r1_loss+r2_st
300556,chinext,2016-11-04,2026-09-22,False,r1_loss
300557,chinext,2016-11-01,2026-09-22,True,
300558,chinext,2016-11-07,2026-09-22,True,
300559,chinext,2016-11-01,2026-09-22,True,
300560,chinext,2016-11-01,2026-09-22,False,r1_loss
300561,chinext,2016-11-17,2026-09-22,False,r1_loss
300562,chinext,2016-11-16,2026-09-22,True,
300563,chinext,2016-11-14,2026-09-22,True,
300564,chinext,2019-11-08,2026-09-22,True,
300565,chinext,2016-11-22,2026-09-22,False,r1_loss
300566,chinext,2016-11-15,2026-09-22,True,
300567,chinext,2016-11-22,2026-09-22,True,
300568,chinext,2016-12-01,2026-09-22,True,
300569,chinext,2016-11-25,2026-09-22,True,
300570,chinext,2016-12-06,2026-09-22,True,
300571,chinext,2016-12-13,2026-09-22,False,r1_loss
300572,chinext,2016-12-06,2026-09-22,False,r1_loss
300573,chinext,2016-12-08,2026-09-22,True,
300575,chinext,2016-12-20,2026-09-22,False,r1_loss
300576,chinext,2016-12-20,2026-09-22,True,
300577,chinext,2016-12-21,2026-09-22,True,
300578,chinext,2017-01-25,2026-09-22,False,r1_loss
300579,chinext,2016-12-23,2026-09-22,False,r1_loss
300580,chinext,2017-01-11,2026-09-22,True,
300581,chinext,2016-12-20,2026-09-22,False,r1_loss
300582,chinext,2016-12-28,2026-09-22,False,r1_loss
300583,chinext,2017-01-06,2026-09-22,False,r1_loss
300584,chinext,2017-01-12,2026-09-22,True,
300585,chinext,2016-12-29,2026-09-18,False,r1_loss
300586,chinext,2017-01-04,2026-09-22,False,r1_loss
300587,chinext,2017-01-05,2026-09-22,False,r1_loss
300588,chinext,2017-01-05,2026-09-22,False,r1_loss
300589,chinext,2017-01-13,2026-09-22,False,r1_loss
300590,chinext,2017-01-11,2026-09-22,True,
300591,chinext,2017-01-10,2026-09-22,False,r1_loss
300592,chinext,2017-01-20,2026-09-22,True,
300593,chinext,2017-01-13,2026-09-22,False,r1_loss
300594,chinext,2019-06-21,2026-09-22,False,r1_loss+r2_st
300595,chinext,2017-01-17,2026-09-22,True,
300596,chinext,2017-01-19,2026-09-22,True,
300597,chinext,2017-01-23,2026-09-22,False,r1_loss
300598,chinext,2017-01-20,2026-09-22,False,r1_loss
300599,chinext,2017-01-23,2026-09-22,False,r1_loss
300600,chinext,2017-01-25,2026-09-22,False,r1_loss
